,comment_count,dislike_count,duration,like_count,live,title,view_count,publish_hour,publish_day,publish_month,publish_date,days_after_last_video,title_length,description_length,tag_count
41,358,229,249,8737,0,What's in My Tech Bag 2019!,255897,4,2,4,2019-04-10,10,27,1412,17
40,2755,2224,226,20080,0,re: Galaxy Folds are Breaking,678719,3,3,4,2019-04-18,8,29,806,9
39,429,1212,281,7274,0,The BEST Galaxy S10 Accessories!,530154,5,4,4,2019-04-19,1,32,1338,26
38,560,302,363,6130,0,Trying the Galaxy Fold Before it was Delayed,188499,2,2,4,2019-04-24,5,44,819,23
37,403,161,412,4893,0,$18 Fake AirPods vs $200 AirPods 2!,166483,3,3,4,2019-04-25,1,35,1464,20
36,962,595,508,13583,0,This Smartphone Camera Zoom is CRAZY.,430575,19,3,5,2019-05-09,14,37,895,19
35,290,612,265,3731,0,Minimal Game of Thrones Inspired TV Setup!,433268,2,1,5,2019-05-14,5,42,1149,17
34,345,220,448,5139,0,Apple’s Best Mac Right Now,197644,20,2,5,2019-05-15,1,26,1124,22
33,1006,210,332,10826,0,Dream Desk - The Ultimate Avengers Setup! (2019),154548,16,5,5,2019-05-18,3,48,1493,27
32,1436,559,728,12780,0,I edited this video on the 2019 iPod touch 💀,344135,3,5,6,2019-06-01,14,44,1019,20
31,928,501,1151,5155,0,New 2019 Mac Pro Hands On 🙌🏼,306964,20,0,6,2019-06-03,2,28,200,16
29,6049,9397,455,37396,0,The Apple Pro Display XDR is UNDERRATED.,1269038,5,5,6,2019-06-08,5,40,1235,24
30,261,301,464,5876,0,The SECRET Office + Gaming Setup!,177220,17,6,6,2019-06-09,1,33,1465,22
28,1949,1445,731,14756,0,Exclusive - The 2019 Mac Pro Launch Review!,358348,5,3,6,2019-06-13,4,43,1515,31
27,1486,419,611,14055,0,The Cheapest 13” MacBook Pro is Actually Fast,491331,19,3,7,2019-07-11,28,45,1056,21
26,1557,1280,473,12723,0,i Ditched my iPhone XS Max,338897,3,5,7,2019-07-20,9,26,1187,28
25,6602,389,621,16487,0,the $249 iPad is the best deal in tech,352179,21,2,7,2019-07-24,4,38,1601,25
24,4181,372,810,10497,0,Giving up my Phone for 24 Hours 💀,137151,19,0,8,2019-08-12,19,33,1540,21
23,481,442,866,6445,0,My Cleanest Desk Setup Yet - One Cable!,190093,21,5,8,2019-08-31,19,39,1447,21
22,4727,2039,304,29208,0,iPhone 11 Pro Max Hands On!,1601052,21,1,9,2019-09-10,10,27,1159,15
21,7201,2391,474,48028,0,iPhone 11 vs 11 Pro - Apple Didn't Tell You Everything,2904313,3,3,9,2019-09-12,2,54,1288,20
20,2024,904,426,25650,0,How Much Does Apple Pay Me?,403890,5,5,9,2019-09-14,2,27,1141,14
19,3500,1592,1422,26609,0,iPhone 11 Pro Max Review - Nailed it.,1259969,1,4,9,2019-09-20,6,37,1176,24
18,4219,487,835,35369,0,Giving the iPhone 11 to Strangers to Help a Friend,654784,11,5,9,2019-09-21,1,50,499,23
17,3326,454,489,14974,0,iPhone 11 Pro or iPhone 11 - Accessories You Need!,351068,2,1,9,2019-09-24,3,50,1504,25
16,990,236,441,10254,0,iPhone 11 vs iPhone XR - Worth the Upgrade?,332176,5,2,9,2019-09-25,1,43,807,24
15,1879,1815,349,30217,0,re: Don't Not Buy the iPhone 11 Pro - Unbox Therapy,627769,2,5,9,2019-09-28,3,51,213,22
14,1341,632,334,29134,0,The iPhone 11 Pro - Deep Fusion Explained!,776972,18,6,10,2019-10-06,8,42,883,9
13,849,410,426,11764,0,My Thoughts on OnePlus as an iPhone User...,514554,5,5,10,2019-10-12,6,43,1132,22
12,1493,610,306,18576,0,The iPhone 11 Pro Just Got Better...Again.,516758,19,6,10,2019-10-13,1,42,1252,24
11,1749,1166,336,12922,0,The Pixel 4 is Confusing.,246512,23,1,10,2019-10-15,2,25,1398,19
10,1405,340,496,13439,0,iPhone 11 (Not Pro) - I Shot a Music Video.,241191,4,2,10,2019-10-23,8,43,1598,18
9,520,571,287,8284,0,AirPods Pro - Why I’m Excited,358445,0,3,10,2019-10-24,1,29,1442,14
8,248,123,263,3503,0,🤯 This Transparent OLED TV Blew My Mind,424879,17,3,10,2019-10-24,0,39,817,10
7,477,209,549,6513,0,The iPhone 11 Pro Surprise ft. iJustine,106444,5,1,10,2019-10-29,5,39,764,7
6,568,622,482,9072,0,Trevor Wallace Reviews AirPods Pro,190308,15,5,11,2019-11-02,4,34,457,5
5,349,514,507,4669,0,How to Make Your Mac Faster,136557,16,6,11,2019-11-03,1,27,732,13
4,2429,603,1007,23398,0,The 16-inch MacBook Pro is Special - ft. Phil Schiller!,524752,18,2,11,2019-11-13,10,55,859,11
3,870,253,317,9942,0,I asked Phil Schiller about a 14-inch MacBook Pro,315199,2,4,11,2019-11-15,2,49,670,15
2,859,320,422,10209,0,"The 16"" MacBook Pro is FAST - 48 Hours Later!",391573,1,6,11,2019-11-17,2,45,1060,16
1,604,553,422,7908,0,Here’s What Happened to My 16” MacBook Pro.,273176,3,2,11,2019-11-20,3,43,987,13
0,2094,121,296,5411,0,5 Early Black Friday Tech Deals that Don’t Suck,114011,19,6,11,2019-11-24,4,47,744,17
