,comment_count,dislike_count,duration,like_count,live,title,view_count,publish_hour,publish_day,publish_month,publish_date,days_after_last_video,title_length,description_length,tag_count
140,942,282,453,8347,0,The LG V40 Has Five Cameras 📸,297461,21,2,10,2018-10-03,4,29,390,19
139,1373,957,409,29290,0,How To Waste $275.62 on Amazon...,1621249,16,5,10,2018-10-06,3,33,682,13
138,2053,490,444,17462,0,"The Razer Phone 2 - The Gaming Phone, Done Right",639344,3,3,10,2018-10-11,5,48,328,17
136,1383,1354,452,15431,0,Building The Ultimate iPhone XS,659879,16,5,10,2018-10-13,2,31,1074,17
135,1856,540,622,13847,0,Is The Google Pixel 3 Worth It?,461758,16,0,10,2018-10-15,2,31,532,21
134,1138,493,362,12082,0,The Surface Laptop 2 Is ALMOST Great...,554647,15,2,10,2018-10-17,2,39,493,22
133,1618,450,496,13798,0,The Fastest Gaming PC I've Ever Built...,478987,15,4,10,2018-10-19,2,40,641,24
137,1781,689,433,20461,0,Building The Ultimate Thunderbolt Gaming Setup,833947,16,5,10,2018-10-20,1,46,351,18
132,3662,1565,584,33926,0,The Best Gaming Phone Is...,1919197,16,1,10,2018-10-23,3,27,533,24
131,3366,1704,486,42587,0,Trying The Cheapest Keyboards on Amazon...,2834694,16,5,10,2018-10-27,4,42,696,15
130,1131,589,292,9159,0,OnePlus 6T - They Almost Nailed It,273836,16,0,10,2018-10-29,2,34,424,15
129,1471,352,339,11541,0,The 2018 MacBook Air is FINALLY Updated,416948,21,1,10,2018-10-30,1,39,413,22
128,615,332,282,5559,0,What Is Intel Optane Memory?,2211511,18,3,11,2018-11-01,2,28,537,19
127,2241,1331,681,30309,0,How To Waste $742.46 on Amazon...,1146429,16,5,11,2018-11-03,2,33,753,19
125,4304,2111,381,28936,0,I Switched To The iPhone XR.,1299867,16,1,11,2018-11-06,3,28,425,17
124,1367,382,487,11284,0,MacBook Air 2018 - Is It Enough?,410646,16,4,11,2018-11-09,3,32,443,25
121,1622,324,366,11179,0,This Is Not A Laptop Killer,320616,16,2,11,2018-11-14,5,27,363,16
122,2313,885,380,24945,0,Finishing My Personal Gaming PC Setup!,1075302,17,4,11,2018-11-16,2,38,825,18
126,1409,520,267,11745,0,The Cleanest Gaming Laptop Yet,392858,16,6,11,2018-11-18,2,30,408,21
120,1416,525,447,16999,0,The Best Black Friday 2018 Tech Deals!,655140,20,1,11,2018-11-20,2,38,3370,21
118,4608,1047,527,33867,0,The $300 Gaming PC Build 🔥,1400046,17,2,11,2018-11-21,1,26,988,22
123,1388,208,462,14620,0,Dad's First Unboxing!,819708,20,5,11,2018-11-24,3,21,1022,12
119,3839,2665,242,17589,0,Is The Switch Still Worth It?,750663,17,1,11,2018-11-27,3,29,526,11
117,689,141,224,6179,0,VR You Can Use ANYWHERE,419236,16,5,12,2018-12-01,4,23,564,16
114,1406,447,363,12846,0,The New Blade Stealth NAILS It.,423290,17,1,12,2018-12-04,3,31,410,18
116,1991,761,498,19830,0,Trying The Cheapest Smartphones on Amazon,817034,18,3,12,2018-12-06,2,41,586,15
112,1952,877,343,14242,0,Can Nokia Beat the Pocophone?,455097,17,5,12,2018-12-08,2,29,505,18
110,3957,1247,363,34284,0,This Walmart Gaming Laptop Doesn't Suck...,1720057,16,1,12,2018-12-11,3,42,648,19
113,1235,604,270,14680,0,The Coolest Laptop Design Yet...,520959,17,4,12,2018-12-14,3,32,548,21
111,3049,2476,388,54783,0,How To Waste $1811.42...,3014616,17,6,12,2018-12-16,2,24,736,19
115,1281,459,234,17623,0,Razer’s Cheap(er) Gaming Keyboard,865249,17,1,12,2018-12-18,2,33,567,16
107,1578,576,369,15522,0,The Dual Screen Phone Done Right 👏,428114,16,4,12,2018-12-21,3,34,464,18
104,1047,381,266,8905,0,The 2019 Audi A7 is Loaded with Tech,493167,16,6,12,2018-12-23,2,36,539,18
103,1132,510,434,19655,0,How To Waste $569.97...,687052,19,1,12,2018-12-25,2,23,705,14
105,5286,5190,511,49547,0,Building the Ultimate Sleeper Gaming PC,2255431,16,3,12,2018-12-27,2,39,953,19
106,1029,497,421,11047,0,My Favorite Laptops of 2018!,2335226,16,6,12,2018-12-30,3,28,977,26
108,1615,419,427,17683,0,I Bought the Cheapest Laptops on Amazon,702337,15,2,1,2019-01-02,3,39,617,26
109,2249,860,372,17718,0,Why Does The MacBook Still Exist?,693107,18,5,1,2019-01-05,3,33,741,19
102,1326,243,333,13699,0,ROG Mothership Laptop is Insane.,399644,6,0,1,2019-01-07,2,32,403,19
101,2298,1001,308,27492,0,Razer Turned The Xbox One Into a PC,1216394,18,1,1,2019-01-08,1,35,409,23
100,3709,941,362,27181,0,It's Finally Time for 8K,1345680,16,3,1,2019-01-10,2,24,781,24
99,1057,190,232,11728,0,AMD is Really Back.,275822,7,3,1,2019-01-10,0,19,418,18
98,780,256,198,7706,0,Toyota's Car of the Future,471014,17,5,1,2019-01-12,2,26,429,20
97,1262,513,510,16989,0,Best of CES 2019!,636432,17,6,1,2019-01-13,1,17,706,24
96,866,214,265,9305,0,This Laptop Has (Almost) No Bezel,285801,15,2,1,2019-01-16,3,33,409,20
95,7825,17941,277,33462,0,The iPhone XR is a Failure.,1497496,16,5,1,2019-01-19,3,27,404,15
94,3775,1005,490,25508,0,Trying AT&T’s Fake 5G,933404,16,5,1,2019-01-26,7,21,392,21
93,1411,463,505,12143,0,RTX 2080 Laptops Are Here 🔥,453370,14,1,1,2019-01-29,3,27,442,26
92,1617,1156,437,37611,0,We’ve Never Wasted This Much Money Before...,1556475,17,5,2,2019-02-02,4,44,640,15
91,1403,212,458,8354,0,The AMD Gaming PC - Ryzen + Radeon 7,275850,17,3,2,2019-02-07,5,36,432,24
90,2026,815,519,20483,0,Building The Ultimate Mac Pro,810936,16,5,2,2019-02-09,2,29,407,22
89,600,281,342,9614,0,Intel’s Forgotten Future,314868,17,4,2,2019-02-15,6,24,615,15
88,2445,681,323,19427,0,The Galaxy S10e is the Best Galaxy S10,658733,19,2,2,2019-02-20,5,38,405,19
87,2186,589,316,9925,0,Is the Notch REALLY That Bad? 🍙,299225,19,6,2,2019-02-24,4,31,463,17
84,534,249,447,7230,0,The New Daily Pack 💻,224841,16,2,2,2019-02-27,3,20,2007,20
83,2956,1302,551,20649,0,Is the Samsung Galaxy S10 Worth It?,888815,16,4,3,2019-03-01,2,35,548,22
86,1383,854,495,24519,0,We Need To Stop Wasting Money on Amazon...,1064585,18,6,3,2019-03-03,2,42,756,18
80,2145,525,454,16086,0,Redmi Note 7 - The New Value King,637438,18,1,3,2019-03-05,2,33,370,16
82,1637,255,255,11802,0,Can You Live with a $200 Laptop?,386689,18,4,3,2019-03-08,3,32,521,22
81,706,150,581,7433,0,The $1000 Camera Challenge,201545,18,5,3,2019-03-09,1,26,348,17
85,2616,2074,561,15857,0,Ken “Fixed” The iPhone Headphone Jack...,628324,15,1,3,2019-03-12,3,40,864,17
79,2560,455,352,18574,0,The Best (?) Budget Gaming Laptop,695997,15,3,3,2019-03-14,2,33,514,25
78,4144,1042,1090,46083,0,How to Build a Gaming PC (2019),1647490,17,5,3,2019-03-16,2,31,1151,23
77,1448,888,454,15675,0,Can We Build a Better Mac Mini?,636268,19,1,3,2019-03-19,3,31,1037,19
76,1923,752,437,12691,0,The $700 Nokia Isn't Worth It,429362,19,3,3,2019-03-21,2,29,556,23
74,1882,382,323,12794,0,Is the 2019 Razer Blade Worth It?,517805,15,6,3,2019-03-24,3,33,569,23
73,7174,2132,492,31477,0,iMessage on Android,993920,15,2,3,2019-03-27,3,19,361,22
75,2181,546,369,11309,0,The 𝓪𝓮𝓼𝓽𝓱𝓮𝓽𝓲𝓬 Desk Setup,328727,15,5,3,2019-03-30,3,24,879,22
72,2270,853,705,29609,0,How To Waste $507.69 on Amazon...,1103995,16,0,4,2019-04-01,2,33,792,22
71,1458,1234,559,19122,0,Building the Ultimate Mac Mini,942711,16,2,4,2019-04-03,2,30,966,21
70,1972,379,545,11583,0,Can Gaming Laptops Replace the Desktop?,346682,16,5,4,2019-04-06,3,39,378,22
68,2535,796,602,26473,0,What Happened to VAIO?,925783,16,2,4,2019-04-10,4,22,524,20
66,2617,797,916,14611,0,The Ultimate 2019 iPad Comparison,687306,15,6,4,2019-04-14,4,33,639,22
65,4536,945,455,22676,0,Inside the All Digital Xbox One,886214,21,1,4,2019-04-16,2,31,560,20
63,7380,2289,455,44161,0,The PS5 is Official,1749699,20,1,4,2019-04-16,0,19,438,25
69,988,408,536,7608,0,My Favorite Headphones of 2019! 🎧,264268,16,3,4,2019-04-18,2,33,1625,29
67,1515,207,260,12193,0,The ALL AMD Gaming Laptop,366878,17,5,4,2019-04-20,2,25,533,21
64,788,183,422,8161,0,Bring On The TERABYTES - Synology NAS,208369,16,2,4,2019-04-24,4,37,479,21
62,2517,967,494,33867,0,How To Waste $147.16 on Amazon...,1293167,15,6,4,2019-04-28,4,33,690,18
61,1909,891,618,17962,0,Apple Is Right About Privacy,433392,18,4,5,2019-05-03,5,28,463,33
60,1278,296,527,13741,0,Google Finally Gets It,348980,23,1,5,2019-05-07,4,22,582,20
59,1080,1180,411,13094,0,An AI Made This Video,356514,16,4,5,2019-05-10,3,21,393,17
57,1233,505,502,11393,0,Is the OnePlus 7 Pro Worth It?,409602,16,1,5,2019-05-14,4,30,433,25
56,908,357,475,10435,0,Zombieload Will Kill Your PC,305036,15,4,5,2019-05-17,3,28,541,29
58,777,327,564,14025,0,My $190 eBay Gamble,523565,14,1,5,2019-05-21,4,19,405,11
55,3902,5685,731,59111,0,I Wasted $200 on Wish...,3943977,14,5,5,2019-05-25,4,24,388,12
54,1291,970,423,14596,0,Why I Switched...,544064,14,2,5,2019-05-29,4,17,489,16
52,962,1380,488,7106,0,The Biggest Intel Update in YEARS,226102,17,4,5,2019-05-31,2,33,381,22
50,2868,530,399,15295,0,The 2019 Mac Pro is Ridiculous,486935,3,1,6,2019-06-04,4,30,422,22
53,542,166,278,7102,0,The Infinite Possibilities of OLED,474649,16,2,6,2019-06-05,1,34,384,17
51,1570,340,638,11424,0,How Much Should You Spend on a GPU?,350657,15,4,6,2019-06-07,2,35,651,20
48,2701,503,424,20052,0,The Next Gen Xbox Is Here,515648,1,0,6,2019-06-10,3,25,583,22
47,1993,468,365,14546,0,Inside the PS5 and Xbox Scarlett,492705,15,1,6,2019-06-11,1,32,457,27
46,1040,337,501,11316,0,The Biggest Gaming Monitor Yet...,318050,16,4,6,2019-06-14,3,33,703,32
49,640,187,295,6115,0,Can This TV Replace Your Gaming Monitor?,171641,17,0,6,2019-06-17,3,40,488,17
44,635,174,411,7480,0,The MacBook Touch Bar Killer,228397,15,2,6,2019-06-19,2,28,410,26
43,1544,582,721,20900,0,The $120 Phone Challenge,516916,16,5,6,2019-06-22,3,24,577,22
45,1768,373,413,13219,0,Why Does the iPod touch Still Exist?,431109,17,2,6,2019-06-26,4,36,589,19
42,675,182,370,8211,0,Oculus Quest is Next Level VR,878545,17,4,7,2019-07-05,9,29,379,18
41,3003,1864,619,26004,0,Building the PS5,904617,14,6,7,2019-07-07,2,16,404,24
40,1826,823,541,16491,0,Are the 2019 MacBooks Worth It?,706883,22,4,7,2019-07-12,5,31,552,26
39,1700,2722,730,23084,0,They WASTED $433.45 on Amazon...,624500,17,1,7,2019-07-16,4,32,709,12
38,4585,1279,517,23233,0,Should You Buy a PS4 in 2019?,882045,16,1,7,2019-07-23,7,29,596,18
37,1995,2135,2007,27386,0,The ULTIMATE Nintendo Switch Build-Off,1296850,15,5,7,2019-07-27,4,38,1170,24
36,2135,1363,860,32738,0,I can't believe THIS killed my PC...,1105346,16,2,7,2019-07-31,4,36,532,18
35,15349,7498,852,129169,0,BROKE vs PRO Gaming,7702309,17,5,8,2019-08-03,3,19,998,26
34,1976,854,673,23271,0,Nintendo's SECRET New Switch,928251,16,3,8,2019-08-08,5,28,388,18
33,3681,1388,776,28551,0,I'm OVER Smartphones...,711753,17,5,8,2019-08-10,2,23,621,21
32,902,335,602,13400,0,Our BIGGEST Setup Yet,400371,16,6,8,2019-08-11,1,21,413,20
31,1559,1078,853,30866,0,We Wasted $1527 on Mystery Tech...,1170028,16,5,8,2019-08-17,6,34,933,18
30,3135,1648,611,22514,0,How Apple is TAKING OVER Japan 🇯🇵,567466,14,5,8,2019-08-24,7,33,725,23
28,923,1411,346,13904,0,A NEW Type of PC?,948533,20,2,8,2019-08-28,4,17,602,21
27,2678,436,540,24273,0,Build a Gaming PC NOW!,644190,15,5,8,2019-08-31,3,22,1182,15
25,1258,468,518,14415,0,the most POWERFUL laptop.,426157,13,5,9,2019-09-07,7,25,409,26
26,1206,385,547,15162,0,The CHEAP Laptop Challenge,477198,20,0,9,2019-09-09,2,26,776,25
22,7600,2830,630,39142,0,You Don't Need the iPhone 11 Pro,1340703,22,1,9,2019-09-10,1,32,351,17
24,5484,2070,830,51404,0,I got SCAMMED by Wish...,1971694,18,5,9,2019-09-14,4,24,352,20
21,4228,1216,536,30474,0,Is the Nintendo Switch Lite Worth It?,1145173,0,2,9,2019-09-18,4,37,466,17
20,2630,1365,729,21531,0,iPhone 11 Review - Buy this one.,820714,15,4,9,2019-09-20,2,32,429,25
19,1133,463,724,11205,0,OnePlus 7T Review - Shut up and take my MONEY,423784,15,3,9,2019-09-26,6,45,356,24
18,1861,687,1147,22037,0,The Next Elon Musk,821482,15,6,9,2019-09-29,3,18,508,19
16,1166,333,467,14944,0,Microsoft LOST Their Mind - Surface Duo & Neo,423712,0,3,10,2019-10-03,4,45,422,28
15,1104,390,473,13186,0,Is the 2019 iPad Worth It?,391885,18,4,10,2019-10-04,1,26,487,25
17,4052,1033,700,39533,0,I Bought EVERY Console at GameStop...,1441984,18,5,10,2019-10-05,1,37,407,23
23,1046,885,549,23462,0,The Most DANGEROUS Tech,758852,19,2,10,2019-10-09,4,23,420,19
13,2183,786,852,27869,0,BROKE vs PRO Gaming PC,805802,16,5,10,2019-10-12,3,22,1041,24
29,730,394,615,19465,0,I found a SPY camera.,588490,18,2,10,2019-10-16,4,21,404,16
14,1034,605,749,24289,0,When Mystery Tech Goes TOO FAR,639315,18,5,10,2019-10-19,3,30,814,21
12,1747,374,734,16361,0,Fixing My WORST Gaming PC,447699,13,3,10,2019-10-24,5,25,529,19
11,829,187,291,10790,0,I Went To JAPAN,739040,22,5,10,2019-10-26,2,15,422,22
9,1204,551,495,16539,0,The $35 Gaming PC,430760,20,2,10,2019-10-30,4,17,355,16
10,739,161,570,10496,0,The 250TB Project,249795,16,5,11,2019-11-02,3,17,912,15
8,1019,354,733,12618,0,The BEST Game Controller 🎮,376695,20,2,11,2019-11-06,4,26,818,27
6,2120,1042,632,16497,0,I was WRONG about the iPhone 11 Pro...,465316,19,4,11,2019-11-08,2,38,429,27
5,1694,635,803,23732,0,We Wasted TOO MUCH on Mystery Tech...,619805,19,6,11,2019-11-10,2,37,714,19
7,834,328,405,9391,0,The $1700 Windows MISTAKE - Surface Pro X,271981,21,2,11,2019-11-13,3,41,402,23
4,1203,422,309,14867,0,RAZR: The Folding Phone You ACTUALLY Want,428316,9,3,11,2019-11-14,1,41,408,22
3,1260,490,634,10751,0,Can I Switch To RYZEN?,317957,16,6,11,2019-11-17,3,22,543,24
2,1282,450,633,15219,0,The $240 MacBook Project,500105,17,2,11,2019-11-20,3,24,1231,26
1,2820,9313,581,18210,0,I TRIED Google Stadia...,576545,19,4,11,2019-11-22,2,24,361,23
0,1233,643,1018,18897,0,We Went To Japan to Buy MYSTERY TECH,492073,19,5,11,2019-11-23,1,36,422,26
